@RELATION test
@ATTRIBUTE col0 NUMERIC
@ATTRIBUTE col1 NUMERIC
@ATTRIBUTE col2 NUMERIC
@ATTRIBUTE col3 NUMERIC
@ATTRIBUTE col4 NUMERIC
@ATTRIBUTE class {'g','b'}
@DATA
39.0,10.0,39321.0,170961.0,3.0,'g'
53.0,26.0,10909.0,121213.0,0.0,'g'
58.0,23.0,4930.0,164357.0,5.0,'g'
37.0,12.0,17892.0,119285.0,5.0,'g'
31.0,1.0,15087.0,150871.0,0.0,'g'
42.0,11.0,18319.0,79650.0,0.0,'g'
49.0,15.0,47038.0,167995.0,2.0,'g'
47.0,26.0,32460.0,111934.0,3.0,'g'
32.0,9.0,17676.0,196402.0,4.0,'g'
48.0,15.0,14191.0,61704.0,2.0,'g'
35.0,11.0,11260.0,80430.0,3.0,'g'
27.0,5.0,17951.0,138089.0,1.0,'g'
23.0,2.0,47582.0,198261.0,2.0,'g'
51.0,17.0,21981.0,169088.0,2.0,'g'
48.0,23.0,19426.0,77704.0,5.0,'g'
39.0,3.0,7791.0,55656.0,0.0,'g'
56.0,20.0,4919.0,70279.0,3.0,'g'
38.0,1.0,27896.0,146826.0,3.0,'g'
31.0,0.0,28873.0,131244.0,4.0,'g'
55.0,23.0,14424.0,60101.0,4.0,'g'
53.0,16.0,37959.0,140591.0,5.0,'g'
52.0,27.0,50018.0,185255.0,5.0,'g'
48.0,17.0,22564.0,83571.0,1.0,'g'
46.0,10.0,10418.0,57879.0,5.0,'g'
37.0,14.0,54778.0,188890.0,4.0,'g'
23.0,1.0,15648.0,86936.0,0.0,'g'
50.0,19.0,13857.0,153974.0,1.0,'g'
43.0,16.0,47281.0,175118.0,0.0,'g'
24.0,4.0,11989.0,199828.0,4.0,'g'
34.0,2.0,19039.0,111999.0,4.0,'g'
46.0,16.0,50724.0,187870.0,3.0,'g'
43.0,7.0,32195.0,119244.0,2.0,'g'
56.0,19.0,2440.0,81347.0,3.0,'g'
49.0,14.0,28053.0,100190.0,1.0,'g'
35.0,3.0,42254.0,176061.0,5.0,'g'
52.0,23.0,7385.0,56808.0,1.0,'g'
30.0,2.0,17934.0,77976.0,2.0,'g'
43.0,10.0,33589.0,167945.0,3.0,'g'
42.0,16.0,10011.0,125144.0,4.0,'g'
45.0,18.0,42319.0,145928.0,4.0,'g'
58.0,28.0,10310.0,147292.0,4.0,'g'
43.0,7.0,773.0,77301.0,2.0,'b'
49.0,29.0,7970.0,113865.0,3.0,'g'
31.0,4.0,4491.0,112283.0,1.0,'g'
32.0,5.0,30375.0,144647.0,3.0,'g'
42.0,13.0,12381.0,137571.0,4.0,'g'
40.0,19.0,18220.0,101224.0,0.0,'g'
41.0,15.0,19432.0,149484.0,5.0,'g'
29.0,3.0,17341.0,133395.0,1.0,'g'
48.0,11.0,13270.0,94792.0,5.0,'g'
52.0,24.0,25377.0,126889.0,0.0,'g'
30.0,0.0,41363.0,188014.0,4.0,'g'
51.0,27.0,0.0,72397.0,5.0,'g'
39.0,4.0,27811.0,126416.0,1.0,'g'
43.0,22.0,27976.0,116568.0,4.0,'g'
43.0,23.0,11105.0,52883.0,1.0,'g'
54.0,34.0,18726.0,124841.0,3.0,'g'
33.0,5.0,2210.0,55270.0,2.0,'g'
36.0,5.0,18924.0,118275.0,2.0,'g'
48.0,18.0,7477.0,93473.0,1.0,'g'
47.0,19.0,27228.0,181520.0,4.0,'g'
45.0,9.0,22649.0,141562.0,0.0,'g'
59.0,23.0,24773.0,112608.0,5.0,'g'
36.0,16.0,51208.0,189662.0,0.0,'g'
50.0,24.0,19808.0,180081.0,2.0,'g'
46.0,24.0,6805.0,56710.0,3.0,'g'
22.0,1.0,12988.0,92773.0,1.0,'g'
54.0,18.0,19345.0,193450.0,1.0,'g'
31.0,6.0,27296.0,129984.0,5.0,'g'
52.0,24.0,19690.0,131270.0,2.0,'g'
53.0,19.0,10629.0,75926.0,1.0,'g'
50.0,20.0,3901.0,97547.0,5.0,'g'
55.0,23.0,8347.0,139130.0,4.0,'g'
57.0,34.0,23811.0,132284.0,2.0,'g'
38.0,6.0,0.0,130927.0,5.0,'b'
46.0,12.0,0.0,65296.0,3.0,'b'
39.0,18.0,7062.0,88283.0,5.0,'g'
37.0,9.0,17496.0,145805.0,5.0,'g'
59.0,29.0,6240.0,124809.0,0.0,'g'
42.0,10.0,11047.0,64986.0,4.0,'g'
43.0,7.0,9306.0,66473.0,3.0,'g'
30.0,8.0,14664.0,77183.0,5.0,'g'
33.0,5.0,3500.0,70002.0,0.0,'g'
41.0,13.0,17635.0,97975.0,2.0,'g'
40.0,15.0,23756.0,98986.0,4.0,'g'
52.0,18.0,34886.0,166125.0,2.0,'g'
47.0,9.0,8399.0,93324.0,5.0,'g'
36.0,10.0,18202.0,95805.0,2.0,'g'
29.0,3.0,4306.0,71773.0,4.0,'g'
59.0,26.0,14708.0,52530.0,5.0,'g'
41.0,16.0,6094.0,87069.0,0.0,'g'
49.0,25.0,17377.0,86887.0,4.0,'g'
39.0,11.0,18232.0,95960.0,4.0,'g'
40.0,19.0,13457.0,192245.0,2.0,'g'
54.0,21.0,19638.0,103358.0,5.0,'g'
55.0,33.0,848.0,84867.0,4.0,'g'
40.0,14.0,37977.0,172624.0,2.0,'g'
31.0,6.0,37892.0,135332.0,3.0,'g'
56.0,25.0,15372.0,192156.0,3.0,'g'
34.0,2.0,24739.0,190300.0,2.0,'g'
42.0,6.0,16122.0,134353.0,5.0,'g'
50.0,24.0,8108.0,101361.0,4.0,'g'
40.0,2.0,14549.0,72746.0,5.0,'g'
49.0,16.0,2327.0,116355.0,0.0,'g'
54.0,28.0,7444.0,93055.0,1.0,'g'
50.0,17.0,24694.0,117591.0,5.0,'g'
36.0,5.0,11874.0,107953.0,5.0,'g'
40.0,8.0,27226.0,160156.0,0.0,'g'
28.0,6.0,21657.0,154693.0,5.0,'g'
58.0,38.0,28781.0,130826.0,0.0,'g'
39.0,14.0,49383.0,182900.0,1.0,'g'
49.0,13.0,8914.0,99047.0,3.0,'g'
37.0,17.0,6882.0,137652.0,2.0,'g'
23.0,2.0,38686.0,161194.0,2.0,'g'
46.0,23.0,21161.0,88173.0,2.0,'g'
49.0,20.0,15251.0,58661.0,2.0,'g'
43.0,5.0,29587.0,140892.0,5.0,'g'
29.0,6.0,7577.0,108245.0,2.0,'g'
41.0,4.0,36632.0,140894.0,2.0,'g'
44.0,15.0,31432.0,196451.0,5.0,'g'
46.0,21.0,26137.0,96805.0,1.0,'g'
26.0,1.0,25711.0,88660.0,1.0,'g'
37.0,6.0,10061.0,52954.0,3.0,'g'
59.0,22.0,35149.0,167378.0,5.0,'g'
41.0,8.0,6695.0,51504.0,5.0,'g'
30.0,3.0,24270.0,97082.0,5.0,'g'
51.0,15.0,32991.0,194068.0,0.0,'g'
45.0,21.0,15876.0,176407.0,4.0,'g'
44.0,21.0,15633.0,71060.0,1.0,'g'
47.0,27.0,12020.0,171720.0,0.0,'g'
50.0,26.0,28665.0,191102.0,5.0,'g'
49.0,21.0,7448.0,124135.0,5.0,'g'
35.0,3.0,31530.0,116780.0,2.0,'g'
34.0,12.0,10704.0,89203.0,0.0,'g'
47.0,12.0,27265.0,170412.0,3.0,'g'
46.0,8.0,16775.0,98678.0,1.0,'g'
44.0,12.0,54067.0,193099.0,1.0,'g'
38.0,4.0,4852.0,53918.0,2.0,'g'
24.0,0.0,21707.0,108538.0,2.0,'g'
41.0,2.0,26566.0,189761.0,2.0,'g'
35.0,11.0,5850.0,58502.0,4.0,'g'
59.0,36.0,35263.0,141055.0,0.0,'g'
54.0,27.0,11131.0,185523.0,1.0,'g'
33.0,1.0,20652.0,147515.0,1.0,'g'
32.0,1.0,19064.0,95323.0,3.0,'g'
40.0,15.0,5685.0,51688.0,4.0,'g'
41.0,10.0,6686.0,66869.0,3.0,'g'
39.0,3.0,21986.0,157046.0,5.0,'g'
27.0,6.0,15819.0,131825.0,1.0,'g'
37.0,17.0,1694.0,84726.0,3.0,'g'
54.0,26.0,53949.0,186033.0,4.0,'g'
45.0,8.0,23879.0,132666.0,2.0,'g'
42.0,5.0,24268.0,89883.0,0.0,'g'
48.0,25.0,24834.0,137968.0,1.0,'g'
45.0,19.0,1462.0,73149.0,3.0,'g'
29.0,4.0,5098.0,84978.0,1.0,'g'
39.0,19.0,1267.0,126778.0,3.0,'g'
49.0,13.0,38105.0,131398.0,2.0,'g'
48.0,18.0,20500.0,146433.0,0.0,'g'
58.0,27.0,3821.0,54593.0,0.0,'g'
43.0,13.0,2469.0,61744.0,3.0,'g'
54.0,30.0,4389.0,73156.0,5.0,'g'
47.0,21.0,7374.0,81944.0,1.0,'g'
52.0,17.0,26024.0,153088.0,2.0,'g'
54.0,15.0,5035.0,62943.0,0.0,'g'
53.0,15.0,17509.0,67346.0,3.0,'g'
40.0,8.0,6659.0,166485.0,5.0,'g'
46.0,8.0,26167.0,104670.0,1.0,'g'
42.0,17.0,868.0,86836.0,4.0,'g'
24.0,4.0,49427.0,190104.0,3.0,'g'
38.0,16.0,12123.0,80826.0,3.0,'g'
54.0,30.0,24130.0,172358.0,1.0,'g'
45.0,20.0,1171.0,117155.0,1.0,'g'
28.0,2.0,22746.0,189550.0,5.0,'g'
47.0,25.0,33693.0,140390.0,3.0,'g'
50.0,19.0,35614.0,127194.0,5.0,'g'
32.0,0.0,15570.0,81948.0,0.0,'g'
38.0,11.0,11618.0,165982.0,1.0,'g'
50.0,17.0,44409.0,185038.0,0.0,'g'
55.0,29.0,25008.0,166725.0,3.0,'g'
43.0,20.0,48736.0,180504.0,4.0,'g'
57.0,22.0,30354.0,108408.0,0.0,'g'
44.0,21.0,3181.0,53031.0,3.0,'g'
39.0,1.0,16498.0,65993.0,0.0,'g'
57.0,31.0,13371.0,60779.0,5.0,'g'
49.0,10.0,39533.0,158134.0,4.0,'g'
53.0,23.0,15565.0,129714.0,2.0,'g'
59.0,33.0,15293.0,72825.0,2.0,'g'
42.0,16.0,39967.0,190321.0,5.0,'g'
40.0,5.0,44417.0,193121.0,5.0,'g'
49.0,11.0,2389.0,59737.0,4.0,'g'
40.0,3.0,42346.0,156838.0,3.0,'g'
42.0,7.0,18103.0,181036.0,2.0,'g'
26.0,6.0,22642.0,133194.0,5.0,'g'
49.0,15.0,20389.0,97093.0,2.0,'g'
26.0,3.0,27971.0,111887.0,1.0,'g'
31.0,5.0,17494.0,174943.0,1.0,'g'
44.0,8.0,14989.0,124915.0,2.0,'g'
43.0,8.0,4377.0,145912.0,3.0,'g'
37.0,16.0,38869.0,185093.0,1.0,'g'
43.0,21.0,20936.0,130850.0,4.0,'g'
59.0,27.0,9484.0,135491.0,1.0,'g'
32.0,5.0,43252.0,188056.0,0.0,'g'
58.0,22.0,35689.0,198275.0,5.0,'g'
25.0,3.0,1914.0,95712.0,4.0,'g'
40.0,13.0,46358.0,185434.0,2.0,'g'
42.0,5.0,27608.0,153379.0,0.0,'g'
46.0,21.0,15220.0,95128.0,2.0,'g'
29.0,9.0,18663.0,109787.0,4.0,'g'
45.0,9.0,0.0,169307.0,5.0,'b'
49.0,16.0,17648.0,160445.0,5.0,'g'
53.0,33.0,2476.0,123818.0,0.0,'g'
57.0,35.0,2733.0,54671.0,4.0,'g'
55.0,28.0,1568.0,156832.0,2.0,'g'
52.0,19.0,30886.0,147077.0,4.0,'g'
47.0,8.0,31921.0,127685.0,5.0,'g'
38.0,8.0,35147.0,140591.0,5.0,'g'
35.0,0.0,32660.0,148456.0,1.0,'g'
28.0,2.0,24033.0,89012.0,4.0,'g'
58.0,25.0,11935.0,70210.0,0.0,'g'
56.0,31.0,29537.0,113607.0,3.0,'g'
53.0,20.0,5718.0,190605.0,5.0,'g'
55.0,30.0,16324.0,96024.0,4.0,'g'
57.0,21.0,26958.0,149770.0,1.0,'g'
40.0,4.0,31308.0,107960.0,0.0,'g'
35.0,7.0,17356.0,75462.0,0.0,'g'
22.0,0.0,35618.0,131922.0,5.0,'g'
33.0,8.0,4178.0,69636.0,0.0,'g'
56.0,35.0,2185.0,54628.0,2.0,'g'
52.0,27.0,13644.0,194924.0,2.0,'g'
45.0,13.0,39518.0,136271.0,0.0,'g'
39.0,5.0,44062.0,163196.0,2.0,'g'
49.0,28.0,5944.0,198162.0,5.0,'g'
42.0,7.0,11240.0,160580.0,5.0,'g'
30.0,3.0,19361.0,148937.0,4.0,'g'
53.0,19.0,7401.0,74010.0,0.0,'g'
51.0,16.0,1993.0,99658.0,5.0,'g'
46.0,7.0,30130.0,167389.0,5.0,'g'
53.0,29.0,2698.0,134918.0,1.0,'g'
33.0,6.0,14823.0,114029.0,3.0,'g'
51.0,26.0,17604.0,117360.0,3.0,'g'
25.0,2.0,15610.0,78053.0,3.0,'g'
52.0,20.0,12691.0,97627.0,0.0,'g'
58.0,23.0,11928.0,108439.0,0.0,'g'
53.0,19.0,3137.0,78440.0,3.0,'g'
29.0,8.0,1517.0,50589.0,5.0,'b'
58.0,34.0,14361.0,179517.0,4.0,'g'
38.0,7.0,10245.0,102451.0,0.0,'g'
47.0,19.0,41086.0,146739.0,0.0,'g'
56.0,18.0,33956.0,135827.0,3.0,'g'
31.0,6.0,22628.0,98383.0,3.0,'g'
32.0,1.0,8754.0,87547.0,2.0,'g'
39.0,4.0,21709.0,74862.0,2.0,'g'
36.0,15.0,23909.0,119549.0,5.0,'g'
35.0,2.0,0.0,193896.0,4.0,'b'
27.0,3.0,18960.0,70223.0,0.0,'g'
56.0,26.0,20927.0,90989.0,3.0,'g'
37.0,13.0,1681.0,56040.0,5.0,'b'
57.0,18.0,17649.0,117665.0,2.0,'g'
46.0,17.0,6786.0,113116.0,2.0,'g'
35.0,14.0,17906.0,105335.0,3.0,'g'
38.0,11.0,19566.0,150508.0,2.0,'g'
55.0,33.0,14916.0,124306.0,0.0,'g'
45.0,15.0,1785.0,178502.0,4.0,'g'
48.0,16.0,5879.0,53454.0,2.0,'g'
39.0,2.0,19126.0,159389.0,1.0,'g'
50.0,18.0,29819.0,129648.0,0.0,'g'
36.0,14.0,13813.0,172663.0,1.0,'g'
38.0,0.0,12153.0,110490.0,3.0,'g'
44.0,20.0,4456.0,74273.0,1.0,'g'
46.0,19.0,12318.0,175980.0,4.0,'g'
52.0,21.0,30661.0,161378.0,5.0,'g'
41.0,11.0,37962.0,199800.0,5.0,'g'
43.0,22.0,14525.0,96839.0,1.0,'g'
50.0,18.0,9932.0,141888.0,2.0,'g'
58.0,24.0,20229.0,134866.0,4.0,'g'
26.0,2.0,32467.0,111956.0,0.0,'g'
44.0,9.0,16664.0,98025.0,1.0,'g'
46.0,22.0,16860.0,112400.0,0.0,'g'
34.0,12.0,43200.0,160002.0,3.0,'g'
37.0,10.0,16265.0,125123.0,2.0,'g'
50.0,13.0,11017.0,55085.0,3.0,'g'
40.0,9.0,19070.0,190705.0,0.0,'g'
37.0,17.0,8280.0,103512.0,1.0,'g'
54.0,21.0,21272.0,163637.0,3.0,'g'
53.0,23.0,26668.0,190491.0,0.0,'g'
51.0,27.0,9704.0,88227.0,3.0,'g'
55.0,27.0,54654.0,195193.0,3.0,'g'
25.0,1.0,38531.0,192659.0,3.0,'g'
40.0,1.0,23769.0,198083.0,4.0,'g'
41.0,10.0,14392.0,143927.0,3.0,'g'
47.0,21.0,3139.0,62796.0,1.0,'g'
53.0,20.0,16367.0,60619.0,5.0,'g'
37.0,9.0,36483.0,173732.0,0.0,'g'
58.0,23.0,24931.0,131220.0,3.0,'g'
45.0,9.0,13672.0,151915.0,1.0,'g'
44.0,12.0,575.0,57592.0,5.0,'b'
46.0,18.0,24706.0,95025.0,0.0,'g'
51.0,25.0,14474.0,131583.0,0.0,'g'
34.0,1.0,47669.0,190679.0,0.0,'g'
48.0,14.0,1577.0,157797.0,4.0,'g'
29.0,3.0,10706.0,133831.0,4.0,'g'
45.0,25.0,39825.0,137331.0,4.0,'g'
59.0,31.0,0.0,85183.0,5.0,'g'
37.0,12.0,21262.0,151876.0,5.0,'g'
58.0,20.0,15367.0,80881.0,1.0,'g'
25.0,3.0,23744.0,148401.0,5.0,'g'
37.0,5.0,32374.0,147159.0,5.0,'g'
52.0,17.0,33618.0,140075.0,5.0,'g'
57.0,24.0,3800.0,76011.0,1.0,'g'
58.0,19.0,11958.0,66435.0,0.0,'g'
39.0,9.0,29244.0,100844.0,5.0,'g'
31.0,11.0,36337.0,191252.0,0.0,'g'
52.0,18.0,15066.0,88628.0,0.0,'g'
23.0,2.0,0.0,154903.0,1.0,'b'
46.0,16.0,6360.0,79500.0,3.0,'g'
39.0,14.0,878.0,87821.0,1.0,'g'
53.0,33.0,10922.0,60682.0,4.0,'g'
54.0,22.0,9816.0,196324.0,2.0,'g'
58.0,36.0,15775.0,197197.0,3.0,'g'
45.0,12.0,24941.0,118767.0,5.0,'g'
43.0,6.0,10319.0,51598.0,3.0,'g'
41.0,21.0,5449.0,68115.0,5.0,'g'
36.0,13.0,11231.0,112319.0,0.0,'g'
59.0,31.0,11860.0,91234.0,5.0,'g'
53.0,24.0,29409.0,154788.0,4.0,'g'
47.0,10.0,4628.0,77135.0,5.0,'g'
51.0,14.0,8061.0,161223.0,4.0,'g'
41.0,8.0,3991.0,99799.0,0.0,'g'
53.0,22.0,29792.0,186205.0,5.0,'g'
32.0,6.0,29035.0,107538.0,0.0,'g'
33.0,2.0,29593.0,164408.0,2.0,'g'
43.0,12.0,22667.0,90668.0,4.0,'g'
36.0,11.0,34422.0,143428.0,0.0,'g'
35.0,10.0,13926.0,174087.0,4.0,'g'
41.0,8.0,13798.0,91990.0,5.0,'g'
42.0,7.0,49687.0,171335.0,4.0,'g'
36.0,8.0,3054.0,152700.0,3.0,'g'
51.0,15.0,44556.0,185651.0,4.0,'g'
41.0,9.0,7890.0,197269.0,3.0,'g'
59.0,30.0,32856.0,136902.0,1.0,'g'
49.0,24.0,22038.0,157417.0,2.0,'g'
30.0,5.0,20337.0,112988.0,5.0,'g'
45.0,19.0,4835.0,80584.0,0.0,'g'
26.0,3.0,18282.0,87060.0,1.0,'g'
38.0,6.0,16584.0,138204.0,5.0,'g'
42.0,7.0,4091.0,102295.0,0.0,'g'
28.0,6.0,6240.0,89157.0,2.0,'g'
39.0,0.0,36577.0,130633.0,4.0,'g'
51.0,14.0,24298.0,115708.0,2.0,'g'
47.0,15.0,57962.0,199869.0,3.0,'g'
46.0,11.0,26419.0,139048.0,4.0,'g'
36.0,4.0,9343.0,186862.0,2.0,'g'
56.0,29.0,2727.0,68199.0,1.0,'g'
27.0,3.0,0.0,69788.0,3.0,'b'
59.0,21.0,9759.0,81328.0,4.0,'g'
52.0,14.0,30970.0,182178.0,3.0,'g'
50.0,15.0,37903.0,151615.0,4.0,'g'
57.0,34.0,46491.0,178814.0,0.0,'g'
32.0,0.0,1190.0,119088.0,5.0,'b'
57.0,18.0,1505.0,75285.0,4.0,'g'
33.0,2.0,15686.0,174291.0,1.0,'g'
52.0,16.0,2990.0,99680.0,3.0,'g'
42.0,5.0,2108.0,70289.0,4.0,'g'
58.0,26.0,3530.0,117687.0,0.0,'g'
26.0,1.0,9796.0,89063.0,4.0,'g'
41.0,7.0,21823.0,167872.0,2.0,'g'
54.0,34.0,17941.0,69007.0,5.0,'g'
57.0,25.0,19289.0,80374.0,0.0,'g'
52.0,15.0,6342.0,90601.0,5.0,'g'
49.0,14.0,9835.0,109285.0,0.0,'g'
44.0,9.0,16510.0,103189.0,3.0,'g'
41.0,21.0,22788.0,119938.0,3.0,'g'
43.0,22.0,36399.0,181995.0,3.0,'g'
56.0,36.0,4078.0,67981.0,2.0,'g'
40.0,1.0,50087.0,185508.0,1.0,'g'
47.0,15.0,31798.0,198741.0,0.0,'g'
49.0,19.0,12149.0,151863.0,3.0,'g'
52.0,26.0,9717.0,53984.0,0.0,'g'
42.0,7.0,17449.0,60172.0,0.0,'g'
41.0,6.0,19758.0,82326.0,0.0,'g'
33.0,0.0,7568.0,84096.0,5.0,'g'
55.0,25.0,7850.0,71371.0,5.0,'g'
51.0,17.0,22839.0,142744.0,2.0,'g'
30.0,2.0,20722.0,188386.0,1.0,'g'
59.0,33.0,1987.0,99393.0,3.0,'g'
57.0,20.0,6006.0,120131.0,0.0,'g'
38.0,5.0,8436.0,93737.0,4.0,'g'
51.0,20.0,29239.0,194930.0,3.0,'g'
34.0,5.0,908.0,90822.0,1.0,'b'
53.0,19.0,31602.0,137400.0,2.0,'g'
48.0,20.0,13359.0,74221.0,2.0,'g'
38.0,7.0,20540.0,171173.0,0.0,'g'
42.0,9.0,45191.0,188299.0,0.0,'g'
39.0,4.0,12540.0,96468.0,5.0,'g'
43.0,22.0,3852.0,192628.0,0.0,'g'
40.0,13.0,29916.0,175978.0,3.0,'g'
33.0,12.0,22204.0,158607.0,1.0,'g'
46.0,18.0,1497.0,74875.0,1.0,'g'
51.0,19.0,15620.0,104135.0,1.0,'g'
59.0,32.0,42221.0,150791.0,5.0,'g'
50.0,16.0,23986.0,104290.0,1.0,'g'
44.0,24.0,3075.0,153756.0,2.0,'g'
38.0,17.0,21721.0,155153.0,5.0,'g'
52.0,21.0,10567.0,52838.0,2.0,'g'
56.0,32.0,7721.0,77218.0,4.0,'g'
59.0,27.0,15547.0,81830.0,3.0,'g'
36.0,14.0,38092.0,181395.0,1.0,'g'
55.0,30.0,4379.0,109491.0,4.0,'g'
41.0,14.0,36991.0,168145.0,4.0,'g'
36.0,14.0,19312.0,74280.0,1.0,'g'
55.0,29.0,39826.0,199134.0,3.0,'g'
54.0,17.0,17373.0,193036.0,5.0,'g'
34.0,1.0,3552.0,50744.0,4.0,'g'
26.0,3.0,11093.0,184896.0,3.0,'g'
34.0,12.0,9836.0,122958.0,1.0,'g'
49.0,21.0,27207.0,170047.0,5.0,'g'
35.0,0.0,5896.0,84236.0,1.0,'g'
34.0,3.0,6006.0,54601.0,1.0,'g'
28.0,3.0,45186.0,167358.0,2.0,'g'
38.0,6.0,0.0,159125.0,5.0,'b'
45.0,7.0,16680.0,64155.0,2.0,'g'
58.0,36.0,3931.0,78630.0,1.0,'g'
21.0,1.0,26701.0,166887.0,0.0,'g'
40.0,2.0,13315.0,166439.0,4.0,'g'
59.0,36.0,17414.0,174144.0,1.0,'g'
59.0,27.0,40604.0,184568.0,2.0,'g'
47.0,17.0,3727.0,186392.0,3.0,'g'
32.0,6.0,12775.0,98273.0,4.0,'g'
36.0,14.0,3120.0,104028.0,4.0,'g'
49.0,14.0,10852.0,155038.0,4.0,'g'
47.0,12.0,3813.0,95334.0,0.0,'g'
50.0,25.0,3914.0,195723.0,5.0,'g'
56.0,18.0,33084.0,114086.0,1.0,'g'
55.0,31.0,8932.0,55831.0,0.0,'g'
41.0,11.0,38476.0,167289.0,2.0,'g'
37.0,14.0,8663.0,61883.0,3.0,'g'
33.0,9.0,3448.0,114941.0,1.0,'g'
40.0,6.0,8006.0,160131.0,1.0,'g'
56.0,33.0,10259.0,64122.0,5.0,'g'
52.0,15.0,19213.0,137241.0,2.0,'g'
44.0,16.0,23863.0,88384.0,2.0,'g'
37.0,12.0,2010.0,67008.0,2.0,'g'
43.0,15.0,19794.0,141390.0,0.0,'g'
36.0,9.0,14737.0,113365.0,2.0,'g'
34.0,8.0,18063.0,129023.0,3.0,'g'
33.0,13.0,26082.0,186303.0,0.0,'g'
42.0,12.0,8383.0,64489.0,1.0,'g'
45.0,19.0,27665.0,184439.0,4.0,'g'
50.0,21.0,27634.0,125611.0,1.0,'g'
39.0,6.0,6439.0,91997.0,1.0,'g'
43.0,14.0,0.0,198502.0,1.0,'g'
51.0,18.0,0.0,101301.0,5.0,'g'
50.0,20.0,14915.0,165724.0,0.0,'g'
52.0,17.0,16796.0,59988.0,3.0,'g'
57.0,23.0,9202.0,131462.0,1.0,'g'
55.0,23.0,3857.0,192878.0,1.0,'g'
58.0,29.0,5750.0,63893.0,1.0,'g'
56.0,27.0,31752.0,138056.0,5.0,'g'
41.0,5.0,29374.0,112980.0,0.0,'g'
36.0,15.0,8930.0,59537.0,2.0,'g'
47.0,12.0,13850.0,65953.0,0.0,'g'
38.0,0.0,2759.0,137987.0,5.0,'g'
44.0,6.0,13708.0,85676.0,1.0,'g'
32.0,11.0,26815.0,116591.0,5.0,'g'
54.0,19.0,36570.0,135447.0,0.0,'g'
56.0,29.0,19439.0,194395.0,5.0,'g'
59.0,32.0,2504.0,125219.0,0.0,'g'
34.0,14.0,12760.0,182291.0,5.0,'g'
40.0,1.0,0.0,68841.0,2.0,'b'
40.0,10.0,41735.0,160520.0,2.0,'g'
56.0,17.0,16762.0,167624.0,5.0,'g'
51.0,18.0,9270.0,132432.0,0.0,'g'
51.0,31.0,6953.0,139079.0,0.0,'g'
51.0,16.0,2440.0,61021.0,1.0,'g'
22.0,2.0,32989.0,164946.0,2.0,'g'
34.0,0.0,5469.0,109393.0,4.0,'g'
40.0,8.0,27721.0,126007.0,5.0,'g'
29.0,7.0,24993.0,124969.0,1.0,'g'
37.0,12.0,3842.0,64048.0,2.0,'g'
51.0,12.0,46333.0,185335.0,4.0,'g'
40.0,6.0,24684.0,117546.0,0.0,'g'
56.0,23.0,21800.0,128239.0,0.0,'g'
39.0,6.0,9463.0,67594.0,2.0,'g'
48.0,17.0,24531.0,175227.0,2.0,'g'
39.0,1.0,27498.0,137494.0,2.0,'g'
35.0,3.0,3072.0,153647.0,2.0,'g'
49.0,11.0,17554.0,146291.0,1.0,'g'
50.0,11.0,22497.0,83323.0,4.0,'g'
46.0,21.0,36842.0,167468.0,1.0,'g'
58.0,24.0,43662.0,181928.0,4.0,'g'
45.0,13.0,32230.0,146501.0,4.0,'g'
42.0,21.0,25373.0,126868.0,5.0,'g'
51.0,18.0,8292.0,75388.0,2.0,'g'
43.0,5.0,12432.0,56513.0,4.0,'g'
35.0,13.0,34136.0,148421.0,3.0,'g'
49.0,26.0,8073.0,57668.0,4.0,'g'
44.0,10.0,1753.0,87663.0,3.0,'b'
41.0,21.0,16791.0,186570.0,1.0,'g'
56.0,23.0,19369.0,138350.0,0.0,'g'
58.0,28.0,27218.0,170117.0,2.0,'g'
46.0,14.0,13382.0,191177.0,1.0,'g'
52.0,23.0,2623.0,87436.0,0.0,'g'
47.0,14.0,19858.0,86340.0,5.0,'g'
50.0,28.0,3360.0,168022.0,0.0,'g'
40.0,5.0,3769.0,188477.0,2.0,'g'
45.0,15.0,21464.0,76659.0,5.0,'g'
52.0,14.0,37279.0,138073.0,5.0,'g'
52.0,23.0,10036.0,167283.0,4.0,'g'
51.0,16.0,25615.0,98521.0,1.0,'g'
57.0,20.0,43888.0,175553.0,1.0,'g'
31.0,4.0,28036.0,147558.0,4.0,'g'
59.0,20.0,5080.0,101606.0,1.0,'g'
34.0,4.0,25474.0,90982.0,1.0,'g'
29.0,2.0,5764.0,64053.0,0.0,'g'
59.0,27.0,1162.0,116276.0,1.0,'g'
57.0,26.0,27199.0,135997.0,1.0,'g'
23.0,1.0,12424.0,177493.0,0.0,'g'
42.0,17.0,12645.0,74385.0,3.0,'g'
59.0,34.0,38596.0,192983.0,3.0,'g'
51.0,17.0,3071.0,153581.0,3.0,'g'
49.0,12.0,7064.0,117748.0,0.0,'g'
23.0,2.0,2744.0,137249.0,4.0,'g'
47.0,10.0,16367.0,116908.0,3.0,'g'
53.0,27.0,18137.0,129554.0,2.0,'g'
21.0,1.0,7785.0,64879.0,2.0,'g'
32.0,5.0,11850.0,69706.0,4.0,'g'
55.0,23.0,8083.0,89820.0,0.0,'g'
59.0,38.0,2794.0,55891.0,0.0,'g'
27.0,1.0,5623.0,112463.0,1.0,'g'
32.0,1.0,34439.0,156545.0,0.0,'g'
54.0,19.0,17079.0,77633.0,0.0,'g'
51.0,29.0,2270.0,113511.0,1.0,'g'
42.0,14.0,26918.0,134590.0,4.0,'g'
